08/08/2021 00:46:55|INFO    |root                            |BAZARR Finished searching for missing Series Subtitles. Check History for more information.|
08/08/2021 03:14:38|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:24, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 03:14:41|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b04a6a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:14:49|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbd1f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:15:05|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107acac7c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:15:38|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107aea1ca0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:15:38|WARNING |retry.api                       |HTTPConnectionPool(host='s104.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107aea17f0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:15:43|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c19e550>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:15:47|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c19eac0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:15:55|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7b9a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:16:12|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7bac0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:16:44|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7bdc0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:16:44|WARNING |retry.api                       |HTTPConnectionPool(host='s104.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b3fbac0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:16:49|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107aea1f40>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:16:54|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7b370>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:17:02|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7b940>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:17:18|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7b3a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:17:50|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7b250>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:17:51|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbdb80>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:17:55|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbdeb0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:18:04|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbda30>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:18:20|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbd850>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:18:52|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbd880>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:18:52|WARNING |retry.api                       |HTTPConnectionPool(host='s8.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107acac7c0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:18:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7b070>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:19:02|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7ba60>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:19:10|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7b550>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:19:26|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae7bcd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:19:58|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107aea1fa0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:19:59|WARNING |retry.api                       |HTTPConnectionPool(host='s8.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b3fb2e0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:20:04|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbd670>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:20:08|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbdd00>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:20:16|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae62190>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:20:33|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae62340>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:21:05|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ae624f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:21:16|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b21d2b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:21:17|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:31, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 03:21:20|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b228df0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:21:28|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2ed640>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:21:45|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2ed820>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:22:17|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2eddc0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:22:17|WARNING |retry.api                       |HTTPConnectionPool(host='s101.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b269b80>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:22:22|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b269520>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:22:26|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b269280>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:22:35|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b2693a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:22:51|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b269880>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:23:23|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2ed400>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:23:23|WARNING |retry.api                       |HTTPConnectionPool(host='s101.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2ed820>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:23:29|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2edb50>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:23:33|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c2ed3d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:23:41|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ad8a1f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:23:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ad8a3d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:24:30|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ad8aac0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:24:41|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:34, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 03:24:51|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ac7a5b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:24:52|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:34, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 03:24:55|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ad7fdf0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:25:03|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab7a3a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:25:19|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c0bd0d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:25:52|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c0bd190>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:25:52|WARNING |retry.api                       |HTTPConnectionPool(host='s8.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab25b50>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:25:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab257f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:26:01|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abbf4f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:26:09|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab87550>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:26:26|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab876d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:26:58|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab87880>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:26:58|WARNING |retry.api                       |HTTPConnectionPool(host='s8.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab87a30>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:27:03|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107c0bd190>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:27:08|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b27a130>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:27:16|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab7aeb0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:27:32|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab7af40>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:28:04|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ab88f70>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:28:15|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b47d400>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:28:16|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:38, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 03:28:20|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ccef670>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:28:28|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abab850>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:28:44|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107d4e4040>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:29:16|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5f40>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:29:17|WARNING |retry.api                       |HTTPConnectionPool(host='s104.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366070>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:29:22|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366400>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:29:26|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366580>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:29:34|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366730>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:29:51|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b3668e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:30:23|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366a90>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:30:23|WARNING |retry.api                       |HTTPConnectionPool(host='s104.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366c40>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:30:28|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5df0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:30:32|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366cd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:30:41|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366d90>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:30:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b366f70>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:31:29|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38b160>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:31:30|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38b7c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:31:34|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38b970>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:31:42|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38bb20>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:31:59|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38bcd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:32:31|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38be80>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:32:31|WARNING |retry.api                       |HTTPConnectionPool(host='s4.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37e070>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:32:36|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38b040>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:32:41|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5220>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:32:49|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5e50>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:33:05|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5cd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:33:37|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd56d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:33:37|WARNING |retry.api                       |HTTPConnectionPool(host='s4.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5970>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
